season,position,target,model,is_baseline,mae,rmse,r2,bias,n,spearman
2024,QB,pass_attempts,three_year_weighted_average,true,119.39285714285714,186.7323810774584,0.06792981467469195,52.964285714285715,112,0.5366215256894648
2024,QB,pass_attempts,position_age_group_average,true,168.10033022071948,193.89509755269367,-0.004946641351587955,19.378046745937148,112,-0.04456820403109401
2024,QB,pass_attempts,ridge_baseline,true,91.29307941006593,127.84251110831167,0.5631222456524532,5.327964843095027,112,0.718051989621096
2024,QB,pass_attempts,historical_median_comparable_opportunity,true,96.99107142857143,177.94910488274851,0.1535506777665051,-26.758928571428573,112,0.5900749730384259
2024,QB,pass_attempts,ridge,false,87.83524555013956,122.49516784224343,0.598904988823328,4.885608258814585,112,0.7744079088015687
2024,QB,pass_attempts,elastic_net,false,88.26497996495303,123.44709427895431,0.592646839846255,4.982446632180013,112,0.7700940047660183
2025,QB,pass_attempts,previous_season_total,true,101.86607142857143,157.55948423191975,0.3541661405778548,52.098214285714285,112,0.6000486353153807
2025,QB,pass_attempts,previous_season_per_game,true,101.86607142857143,157.55948423191975,0.3541661405778548,52.098214285714285,112,0.6000486353153807
2025,QB,pass_attempts,two_year_weighted_average,true,101.86607142857143,157.55948423191975,0.3541661405778548,52.098214285714285,112,0.6000486353153807
2025,QB,pass_attempts,three_year_weighted_average,true,101.86607142857143,157.55948423191975,0.3541661405778548,52.098214285714285,112,0.6000486353153807
2025,QB,pass_attempts,position_age_group_average,true,167.118018931797,192.51825532506876,0.03578131352475855,19.420901225676253,112,0.030247151012166643
2025,QB,pass_attempts,ridge_baseline,true,89.37056145045464,127.48088160940048,0.5772128046058063,5.412128295627917,112,0.7551489126235871
2025,QB,pass_attempts,historical_median_comparable_opportunity,true,68.13392857142857,135.1184995793375,0.525035295927487,-20.991071428571427,112,0.7266186521456484
2025,QB,pass_attempts,ridge,false,94.66236682483668,127.74575550370967,0.5754540839501548,11.745659324435413,112,0.7597402294348566
2025,QB,pass_attempts,elastic_net,false,94.60785768119032,127.82245025339147,0.5749441614593161,11.875366582021371,112,0.7613777544783317
2018,QB,completions,previous_season_total,true,65.57692307692308,97.9298218113359,0.5438156283074289,27.615384615384617,104,0.604584831861268
2018,QB,completions,previous_season_per_game,true,65.57692307692308,97.9298218113359,0.5438156283074289,27.615384615384617,104,0.6049360279817728
2018,QB,completions,two_year_weighted_average,true,65.57692307692308,97.9298218113359,0.5438156283074289,27.615384615384617,104,0.604584831861268
2018,QB,completions,three_year_weighted_average,true,65.57692307692308,97.9298218113359,0.5438156283074289,27.615384615384617,104,0.604584831861268
2018,QB,completions,position_age_group_average,true,127.73638596572917,143.49973483170095,0.020481435741352416,17.81560618054261,104,0.11388137086999123
2018,QB,completions,ridge_baseline,true,58.0366688504691,81.7966585330338,0.6817403361991304,3.2307313423435624,104,0.6599411835922283
2018,QB,completions,historical_median_comparable_opportunity,true,56.82211538461539,105.55137966886079,0.47004584319368303,-8.649038461538462,104,0.6221631197860801
2018,QB,completions,ridge,false,57.37839436224611,80.02619683869264,0.6953684850714021,1.1147178180768909,104,0.7096919655962921
2018,QB,completions,elastic_net,false,58.52006393581419,81.53450211370442,0.6837770969578352,5.275321352277336,104,0.7059739555511938
2019,QB,completions,previous_season_total,true,75.36274509803921,119.31836635245895,0.2718678126676951,34.029411764705884,102,0.6176782708522812
2019,QB,completions,previous_season_per_game,true,75.36274509803921,119.31836635245895,0.2718678126676951,34.029411764705884,102,0.6176782708522812
2019,QB,completions,two_year_weighted_average,true,75.36274509803921,119.31836635245895,0.2718678126676951,34.029411764705884,102,0.6176782708522812
2019,QB,completions,three_year_weighted_average,true,75.36274509803921,119.31836635245895,0.2718678126676951,34.029411764705884,102,0.6176782708522812
2019,QB,completions,position_age_group_average,true,122.44462234941835,136.81214241623752,0.04270691886730049,18.640257288384152,102,0.214147217640844
2019,QB,completions,ridge_baseline,true,70.40308772913662,102.92510309684405,0.45820093176494114,6.9320735345673405,102,0.65462641632486
2019,QB,completions,historical_median_comparable_opportunity,true,55.22549019607843,105.94074370359398,0.42598708072428837,-9.343137254901961,102,0.6703794085656739
2019,QB,completions,ridge,false,67.55814509559309,97.1758919185986,0.5170382868888668,10.532145362733841,102,0.7136422314832662
2019,QB,completions,elastic_net,false,67.13718774720017,96.76502113391034,0.5211136877211884,10.975139285722651,102,0.7133702134885793
2020,QB,completions,previous_season_total,true,66.36936936936937,107.53474192427636,0.3963069604509515,26.38738738738739,111,0.6041364421694316
2020,QB,completions,previous_season_per_game,true,66.36936936936937,107.53474192427636,0.3963069604509515,26.38738738738739,111,0.6041364421694316
2020,QB,completions,two_year_weighted_average,true,66.36936936936937,107.53474192427636,0.3963069604509515,26.38738738738739,111,0.6041364421694316
2020,QB,completions,three_year_weighted_average,true,66.36936936936937,107.53474192427636,0.3963069604509515,26.38738738738739,111,0.6041364421694316
2020,QB,completions,position_age_group_average,true,118.25459775531179,135.35999414040447,0.043468606918240726,14.188500557592109,111,0.11249772856363689
2020,QB,completions,ridge_baseline,true,57.235884233868134,88.50722575940965,0.5910445216001308,-1.9981319626164755,111,0.6851929322808175
2020,QB,completions,historical_median_comparable_opportunity,true,53.55855855855856,101.56536083981842,0.4614701187828272,-6.351351351351352,111,0.6319088425351265
2020,QB,completions,ridge,false,58.5271370408553,83.26959734970585,0.6380142257126389,5.344381146228909,111,0.7392038482298944
